datetime,datetime,year,month,day,random,sazonal,timeSeries
2002-01-02 03:00:00,2002-01-02 03:00:00,2002,1,2,0.3759085954183893,0.999824223899781,10.374150834416199
2002-01-02 04:00:00,2002-01-02 04:00:00,2002,1,2,0.2995796863240182,0.9998109627462709,10.297689313786726
2002-01-02 05:00:00,2002-01-02 05:00:00,2002,1,2,0.7130585038432602,0.9997972194308576,10.711030698151838
2002-01-02 06:00:00,2002-01-02 06:00:00,2002,1,2,0.11829233346889634,0.9997829939601689,10.116122273070584
2002-01-02 07:00:00,2002-01-02 07:00:00,2002,1,2,0.8023545150594162,0.999768286341065,10.800037378470066
2002-01-02 08:00:00,2002-01-02 08:00:00,2002,1,2,0.08088408235926847,0.9997530965806385,10.078415048165654
2002-01-02 09:00:00,2002-01-02 09:00:00,2002,1,2,0.9987358393994582,0.999737424686215,10.996110086261607
2002-01-02 10:00:00,2002-01-02 10:00:00,2002,1,2,0.9875996368400053,0.9997212706653522,10.984812343493529
2002-01-02 11:00:00,2002-01-02 11:00:00,2002,1,2,0.814028555072723,0.9997046345258405,10.811074900331127
2002-01-02 12:00:00,2002-01-02 12:00:00,2002,1,2,0.8577724849224603,0.9996875162757026,10.854647647679487
2002-01-02 13:00:00,2002-01-02 13:00:00,2002,1,2,0.8922657384332449,0.9996699159231939,10.888964897665184
2002-01-02 14:00:00,2002-01-02 14:00:00,2002,1,2,0.030324188460789103,0.9996518334768022,10.02684252322881
2002-01-02 15:00:00,2002-01-02 15:00:00,2002,1,2,0.10864337099256582,0.9996332689452478,10.104976060445043
2002-01-02 16:00:00,2002-01-02 16:00:00,2002,1,2,0.41288518666968577,0.9996142223374836,10.409027410044521
2002-01-02 17:00:00,2002-01-02 17:00:00,2002,1,2,0.46861531175016635,0.9995946936626949,10.464562248377117
2002-01-02 18:00:00,2002-01-02 18:00:00,2002,1,2,0.6018183359845931,0.9995746829302993,10.597565165287586
2002-01-02 19:00:00,2002-01-02 19:00:00,2002,1,2,0.6159835759787766,0.9995541901499472,10.61152547747825
2002-01-02 20:00:00,2002-01-02 20:00:00,2002,1,2,0.35769261946399267,0.9995332153315211,10.353024772779204
2002-01-02 21:00:00,2002-01-02 21:00:00,2002,1,2,0.8687641673191931,0.9995117584851364,10.863881752170558
2002-01-02 22:00:00,2002-01-02 22:00:00,2002,1,2,0.0004358526300420884,0.9994898196211406,9.995334048841448
2002-01-02 23:00:00,2002-01-02 23:00:00,2002,1,2,0.9111940235122858,0.9994673987501137,10.905868011013423
2002-01-03 00:00:00,2002-01-03 00:00:00,2002,1,3,0.4170460219205899,0.9994444958828685,10.411490980749276
2002-01-03 01:00:00,2002-01-03 01:00:00,2002,1,3,0.7316201722054461,0.9994211110304497,10.725831282509944
2002-01-03 02:00:00,2002-01-03 02:00:00,2002,1,3,0.16255579862342906,0.999397244204135,10.15652824066478
2002-01-03 03:00:00,2002-01-03 03:00:00,2002,1,3,0.24964084362697125,0.999372895415434,10.243369797781309
2002-01-03 04:00:00,2002-01-03 04:00:00,2002,1,3,0.23718546510119287,0.999348064676089,10.230666111862083
2002-01-03 05:00:00,2002-01-03 05:00:00,2002,1,3,0.434529901019445,0.999322751998075,10.427757421000194
2002-01-03 06:00:00,2002-01-03 06:00:00,2002,1,3,0.7528257100864233,0.9992969573935987,10.74579528402241
2002-01-03 07:00:00,2002-01-03 07:00:00,2002,1,3,0.2936620545446217,0.9992706808750998,10.286368863295621
2002-01-03 08:00:00,2002-01-03 08:00:00,2002,1,3,0.725407542766213,0.9992439224552503,10.717846767318715
2002-01-03 09:00:00,2002-01-03 09:00:00,2002,1,3,0.285389622828061,0.9992166821469545,10.277556444297606
2002-01-03 10:00:00,2002-01-03 10:00:00,2002,1,3,0.38613626630642717,0.999188959963349,10.378025865939918
2002-01-03 11:00:00,2002-01-03 11:00:00,2002,1,3,0.44795515717197076,0.9991607559178031,10.43956271635
2002-01-03 12:00:00,2002-01-03 12:00:00,2002,1,3,0.24816192987330665,0.9991320700239181,10.239482630112489
2002-01-03 13:00:00,2002-01-03 13:00:00,2002,1,3,0.8127329932477666,0.9991029022955281,10.803762016203049
2002-01-03 14:00:00,2002-01-03 14:00:00,2002,1,3,0.5612865840919851,0.9990732527466991,10.552019111558975
2002-01-03 15:00:00,2002-01-03 15:00:00,2002,1,3,0.9833718453326933,0.9990431213917298,10.97380305924999
2002-01-03 16:00:00,2002-01-03 16:00:00,2002,1,3,0.5346615166057912,0.9990125082451511,10.524786599057302
2002-01-03 17:00:00,2002-01-03 17:00:00,2002,1,3,0.06985709400618201,0.9989814133217262,10.059671227223443
2002-01-03 18:00:00,2002-01-03 18:00:00,2002,1,3,0.22212335637768998,0.9989498366364509,10.211621722742198
2002-01-03 19:00:00,2002-01-03 19:00:00,2002,1,3,0.596402137499579,0.998917778204553,10.58557991954511
2002-01-03 20:00:00,2002-01-03 20:00:00,2002,1,3,0.4120855131166963,0.9988852380414929,10.400937893531626
2002-01-03 21:00:00,2002-01-03 21:00:00,2002,1,3,0.22581977806754028,0.998852216162963,10.21434193969717
2002-01-03 22:00:00,2002-01-03 22:00:00,2002,1,3,0.8752203315677485,0.9988187125848885,10.863407457416633
2002-01-03 23:00:00,2002-01-03 23:00:00,2002,1,3,0.29598178306165956,0.9987847273234264,10.283829056295923
2002-01-04 00:00:00,2002-01-04 00:00:00,2002,1,4,0.6546334227441303,0.9987502603949663,10.642136026693793
2002-01-04 01:00:00,2002-01-04 01:00:00,2002,1,4,0.9965293508361331,0.9987153118161298,10.983682468997431
2002-01-04 02:00:00,2002-01-04 02:00:00,2002,1,4,0.8618780182781186,0.9986798816037711,10.84867683431583
2002-01-04 03:00:00,2002-01-04 03:00:00,2002,1,4,0.8365277433111501,0.9986439697749765,10.822967441060914
2002-01-04 04:00:00,2002-01-04 04:00:00,2002,1,4,0.36878859766434435,0.9986075763470647,10.354864361134991
2002-01-04 05:00:00,2002-01-04 05:00:00,2002,1,4,0.8704692498197293,0.9985707013375863,10.856176263195593
2002-01-04 06:00:00,2002-01-04 06:00:00,2002,1,4,0.6533754304363045,0.9985333447643246,10.63870887807955
2002-01-04 07:00:00,2002-01-04 07:00:00,2002,1,4,0.17926035909261273,0.9984955066452949,10.164215425545562
2002-01-04 08:00:00,2002-01-04 08:00:00,2002,1,4,0.849248300949552,0.9984571869987445,10.833820170936997
2002-01-04 09:00:00,2002-01-04 09:00:00,2002,1,4,0.7862249203288466,0.9984183858431536,10.770408778760382
2002-01-04 10:00:00,2002-01-04 10:00:00,2002,1,4,0.13356927710960498,0.9983791031972338,10.117360309081942
2002-01-04 11:00:00,2002-01-04 11:00:00,2002,1,4,0.6114263353918356,0.9983393390799294,10.59481972619113
2002-01-04 12:00:00,2002-01-04 12:00:00,2002,1,4,0.11601489786630059,0.9982990935104169,10.09900583297047
2002-01-04 13:00:00,2002-01-04 13:00:00,2002,1,4,0.3902819754327642,0.9982583665081046,10.37286564051381
2002-01-04 14:00:00,2002-01-04 14:00:00,2002,1,4,0.060441310001006054,0.9982171580926334,10.042612890927339
2002-01-04 15:00:00,2002-01-04 15:00:00,2002,1,4,0.30587437656378447,0.9981754682838762,10.287629059402546
2002-01-04 16:00:00,2002-01-04 16:00:00,2002,1,4,0.5173707390217339,0.9981332971019379,10.498703710041113
2002-01-04 17:00:00,2002-01-04 17:00:00,2002,1,4,0.2730055356788602,0.9980906445671558,10.253911981350418
2002-01-04 18:00:00,2002-01-04 18:00:00,2002,1,4,0.9451431450233483,0.9980475107000991,10.92561825202434
2002-01-04 19:00:00,2002-01-04 19:00:00,2002,1,4,0.543812198537139,0.9980038955215694,10.523851153752833
2002-01-04 20:00:00,2002-01-04 20:00:00,2002,1,4,0.3437050664654141,0.9979597990526001,10.323303056991415
2002-01-04 21:00:00,2002-01-04 21:00:00,2002,1,4,0.16560207751694656,0.9979152213144571,10.144754290661519
2002-01-04 22:00:00,2002-01-04 22:00:00,2002,1,4,0.10670521455571602,0.9978701623286378,10.085406837842093
2002-01-04 23:00:00,2002-01-04 23:00:00,2002,1,4,0.6522168808795817,0.9978246221168723,10.630463102048305
2002-01-05 00:00:00,2002-01-05 00:00:00,2002,1,5,0.19987541918456053,0.9977786007011223,10.177661426195785
2002-01-05 01:00:00,2002-01-05 01:00:00,2002,1,5,0.27020280756440385,0.997732098103582,10.247523788600224
2002-01-05 02:00:00,2002-01-05 02:00:00,2002,1,5,0.38126323017960995,0.9976851143466773,10.358114373646382
2002-01-05 03:00:00,2002-01-05 03:00:00,2002,1,5,0.25366350553120953,0.9976376494530662,10.230040000061871
2002-01-05 04:00:00,2002-01-05 04:00:00,2002,1,5,0.5561989233248792,0.9975897034456389,10.53209595778127
2002-01-05 05:00:00,2002-01-05 05:00:00,2002,1,5,0.5566197821095559,0.9975412763475174,10.53203254558473
2002-01-05 06:00:00,2002-01-05 06:00:00,2002,1,5,0.4163399563567203,0.997492368182056,10.39126363817728
2002-01-05 07:00:00,2002-01-05 07:00:00,2002,1,5,0.8970003854467932,0.9974429789728406,10.871430175175199
2002-01-05 08:00:00,2002-01-05 08:00:00,2002,1,5,0.1463213312485656,0.9973931087436895,10.12025241868546
2002-01-05 09:00:00,2002-01-05 09:00:00,2002,1,5,0.6174113144360582,0.9973427575186525,10.590838889622583
2002-01-05 10:00:00,2002-01-05 10:00:00,2002,1,5,0.5946650774116271,0.9972919253220119,10.567584330631746
2002-01-05 11:00:00,2002-01-05 11:00:00,2002,1,5,0.07223974127574628,0.9972406121782815,10.04464586305856
2002-01-05 12:00:00,2002-01-05 12:00:00,2002,1,5,0.6392821708650994,0.9971888181122075,10.611170351987175
2002-01-05 13:00:00,2002-01-05 13:00:00,2002,1,5,0.3089379239122747,0.9971365431487673,10.280303355399948
2002-01-05 14:00:00,2002-01-05 14:00:00,2002,1,5,0.4996541309763801,0.997083787313171,10.47049200410809
2002-01-05 15:00:00,2002-01-05 15:00:00,2002,1,5,0.46960228032958906,0.9970305506308603,10.439907786638193
2002-01-05 16:00:00,2002-01-05 16:00:00,2002,1,5,0.8858903828286893,0.9969768331275085,10.855658714103775
2002-01-05 17:00:00,2002-01-05 17:00:00,2002,1,5,0.5217290921071505,0.9969226348290212,10.490955440397363
2002-01-05 18:00:00,2002-01-05 18:00:00,2002,1,5,0.8462298205634539,0.9968679557615356,10.814909378178811
2002-01-05 19:00:00,2002-01-05 19:00:00,2002,1,5,0.3950442812863648,0.996812795951421,10.363172240800575
2002-01-05 20:00:00,2002-01-05 20:00:00,2002,1,5,0.1512219442431182,0.9967571554252782,10.1187934984959
2002-01-05 21:00:00,2002-01-05 21:00:00,2002,1,5,0.914228255099405,0.9967010342099402,10.881238597198806
2002-01-05 22:00:00,2002-01-05 22:00:00,2002,1,5,0.5324736375443637,0.9966444323324715,10.498917960869079
2002-01-05 23:00:00,2002-01-05 23:00:00,2002,1,5,0.11167984513534757,0.9965873498201685,10.077553343337032
2002-01-06 00:00:00,2002-01-06 00:00:00,2002,1,6,0.5483187900931867,0.9965297867005595,10.513616657098781
2002-01-06 01:00:00,2002-01-06 01:00:00,2002,1,6,0.7025658822679453,0.9964717430014044,10.66728331228199
2002-01-06 02:00:00,2002-01-06 02:00:00,2002,1,6,0.8243093865140615,0.9964132187506951,10.788441574021013
2002-01-06 03:00:00,2002-01-06 03:00:00,2002,1,6,0.2785848245796948,0.996354213976655,10.242126964346246
2002-01-06 04:00:00,2002-01-06 04:00:00,2002,1,6,0.747050874597141,0.9962947287077394,10.709998161674536
2002-01-06 05:00:00,2002-01-06 05:00:00,2002,1,6,0.9737666333682283,0.9962347629726351,10.93611426309458
2002-01-06 06:00:00,2002-01-06 06:00:00,2002,1,6,0.7409981600693172,0.996174316800261,10.702741328071927
2002-01-06 07:00:00,2002-01-06 07:00:00,2002,1,6,0.11401861968605564,0.9961133902197672,10.075152521883727
2002-01-06 08:00:00,2002-01-06 08:00:00,2002,1,6,0.9186058706241294,0.9960519832605359,10.879125703229487
2002-01-06 09:00:00,2002-01-06 09:00:00,2002,1,6,0.808247763578662,0.9959900959521808,10.768148723100468
2002-01-06 10:00:00,2002-01-06 10:00:00,2002,1,6,0.9080331902355667,0.9959277283245471,10.867310473481039
2002-01-06 11:00:00,2002-01-06 11:00:00,2002,1,6,0.6424606031048149,0.9958648804077119,10.601109407181935
2002-01-06 12:00:00,2002-01-06 12:00:00,2002,1,6,0.7495411582849696,0.9958015522319837,10.707556680604807
2002-01-06 13:00:00,2002-01-06 13:00:00,2002,1,6,0.607060443095076,0.9957377438279029,10.564437881374104
2002-01-06 14:00:00,2002-01-06 14:00:00,2002,1,6,0.5794901894527695,0.9956734552262411,10.53622474171518
2002-01-06 15:00:00,2002-01-06 15:00:00,2002,1,6,0.7035459938272542,0.9956086864580017,10.65963285840727
2002-01-06 16:00:00,2002-01-06 16:00:00,2002,1,6,0.17389803628961342,0.9955434375544198,10.129332411833811
2002-01-06 17:00:00,2002-01-06 17:00:00,2002,1,6,0.597069588242896,0.9954777085469617,10.551846673712513
2002-01-06 18:00:00,2002-01-06 18:00:00,2002,1,6,0.7566603577882222,0.9954114994673254,10.710775352461477
2002-01-06 19:00:00,2002-01-06 19:00:00,2002,1,6,0.5389310729724226,0.9953448103474407,10.49237917644683
2002-01-06 20:00:00,2002-01-06 20:00:00,2002,1,6,0.04588766736090222,0.9952776412194684,9.998664079555587
2002-01-06 21:00:00,2002-01-06 21:00:00,2002,1,6,0.1533277393170861,0.995209992115801,10.105427660475096
2002-01-06 22:00:00,2002-01-06 22:00:00,2002,1,6,0.53008267866816,0.9951418630690625,10.481501309358785
2002-01-06 23:00:00,2002-01-06 23:00:00,2002,1,6,0.48887628799384875,0.9950732541121086,10.439608829114935
2002-01-07 00:00:00,2002-01-07 00:00:00,2002,1,7,0.6569440052477198,0.9950041652780258,10.606985658027979
2002-01-07 01:00:00,2002-01-07 01:00:00,2002,1,7,0.3706553281328343,0.9949345966001326,10.32000129413416
2002-01-07 02:00:00,2002-01-07 02:00:00,2002,1,7,0.2164255942548461,0.9948645481119787,10.165071075374632
2002-01-07 03:00:00,2002-01-07 03:00:00,2002,1,7,0.7015286505020162,0.9947940198473452,10.649468848975468
2002-01-07 04:00:00,2002-01-07 04:00:00,2002,1,7,0.02059449060785723,0.9947230118402446,9.967824609010304
2002-01-07 05:00:00,2002-01-07 05:00:00,2002,1,7,0.02436439870075846,0.9946515241249206,9.970879639949965
2002-01-07 06:00:00,2002-01-07 06:00:00,2002,1,7,0.6193142922098394,0.9945795567358485,10.565109859568325
2002-01-07 07:00:00,2002-01-07 07:00:00,2002,1,7,0.7681175968337374,0.9945071097077347,10.713188693911086
2002-01-07 08:00:00,2002-01-07 08:00:00,2002,1,7,0.9135962933565718,0.9944341830755171,10.857938124111742
2002-01-07 09:00:00,2002-01-07 09:00:00,2002,1,7,0.6984843070216188,0.9943607768743647,10.642092075765266
2002-01-07 10:00:00,2002-01-07 10:00:00,2002,1,7,0.8214387568528542,0.994286891139678,10.764307668249636
2002-01-07 11:00:00,2002-01-07 11:00:00,2002,1,7,0.24952478172581283,0.9942125259070885,10.191650040796697
2002-01-07 12:00:00,2002-01-07 12:00:00,2002,1,7,0.04736181698572639,0.994137681212459,9.988738629110316
2002-01-07 13:00:00,2002-01-07 13:00:00,2002,1,7,0.7422501767208565,0.9940623570918838,10.682873747639695
2002-01-07 14:00:00,2002-01-07 14:00:00,2002,1,7,0.40954196655394737,0.9939865535816881,10.349407502370829
2002-01-07 15:00:00,2002-01-07 15:00:00,2002,1,7,0.26844518758534863,0.9939102707184282,10.20754789476963
2002-01-07 16:00:00,2002-01-07 16:00:00,2002,1,7,0.8212882419784578,0.993833508538892,10.759623327367377
2002-01-07 17:00:00,2002-01-07 17:00:00,2002,1,7,0.3232306179637847,0.993756267080098,10.260793288764766
2002-01-07 18:00:00,2002-01-07 18:00:00,2002,1,7,0.7404441166394917,0.9936785463792964,10.677229580432455
2002-01-07 19:00:00,2002-01-07 19:00:00,2002,1,7,0.36810840318887006,0.9936003464739682,10.304111867928553
2002-01-07 20:00:00,2002-01-07 20:00:00,2002,1,7,0.7312526804183286,0.9935216674018256,10.666469354436584
2002-01-07 21:00:00,2002-01-07 21:00:00,2002,1,7,0.7804100092885851,0.9934425092008116,10.714835101296702
2002-01-07 22:00:00,2002-01-07 22:00:00,2002,1,7,0.3589105829508117,0.9933628719091006,10.292539302041817
2002-01-07 23:00:00,2002-01-07 23:00:00,2002,1,7,0.6706719813391284,0.9932827555650979,10.603499536990107
2002-01-08 00:00:00,2002-01-08 00:00:00,2002,1,8,0.971051679828141,0.99320216020744,10.903073281902541
2002-01-08 01:00:00,2002-01-08 01:00:00,2002,1,8,0.20197350221875443,0.9931210858749941,10.133184360968697
2002-01-08 02:00:00,2002-01-08 02:00:00,2002,1,8,0.14604439319786133,0.9930395326068586,10.076439719266448
2002-01-08 03:00:00,2002-01-08 03:00:00,2002,1,8,0.2766174745803188,0.9929575004423629,10.206192479003947
2002-01-08 04:00:00,2002-01-08 04:00:00,2002,1,8,0.8757025780047507,0.992874989421067,10.80445247221542
2002-01-08 05:00:00,2002-01-08 05:00:00,2002,1,8,0.24274479137302052,0.9927919995827623,10.170664787200643
2002-01-08 06:00:00,2002-01-08 06:00:00,2002,1,8,0.9158405141495721,0.9927085309674709,10.842925823824281
2002-01-08 07:00:00,2002-01-08 07:00:00,2002,1,8,0.8416614734143791,0.9926245836154458,10.767907309568837
2002-01-08 08:00:00,2002-01-08 08:00:00,2002,1,8,0.7432164066854136,0.9925401575671708,10.668617982357121
2002-01-08 09:00:00,2002-01-08 09:00:00,2002,1,8,0.2882686540631897,0.9924552528633608,10.212821182696798
2002-01-08 10:00:00,2002-01-08 10:00:00,2002,1,8,0.2221410732188478,0.992369869544961,10.145839768668457
2002-01-08 11:00:00,2002-01-08 11:00:00,2002,1,8,0.35042349258918126,0.9922840076531481,10.273263569120662
2002-01-08 12:00:00,2002-01-08 12:00:00,2002,1,8,0.4811676424159351,0.992197667229329,10.403144314709225
2002-01-08 13:00:00,2002-01-08 13:00:00,2002,1,8,0.09701916096094876,0.992110848315142,10.018127644112369
2002-01-08 14:00:00,2002-01-08 14:00:00,2002,1,8,0.7495485912635804,0.9920235509524553,10.669784100788133
2002-01-08 15:00:00,2002-01-08 15:00:00,2002,1,8,0.345374648241468,0.9919357751833687,10.264732400075154
2002-01-08 16:00:00,2002-01-08 16:00:00,2002,1,8,0.25443452743496586,0.9918475210502122,10.17290973793709
2002-01-08 17:00:00,2002-01-08 17:00:00,2002,1,8,0.29587788296140327,0.9917587885955467,10.213465768916869
2002-01-08 18:00:00,2002-01-08 18:00:00,2002,1,8,0.43487024410212705,0.9916695778621636,10.351566022723762
2002-01-08 19:00:00,2002-01-08 19:00:00,2002,1,8,0.012718587010864035,0.991579888893085,9.928517475941714
2002-01-08 20:00:00,2002-01-08 20:00:00,2002,1,8,0.036993413268982644,0.9914897217315638,9.95189063058462
2002-01-08 21:00:00,2002-01-08 21:00:00,2002,1,8,0.4720991182102222,0.9913990764210834,10.386089882421055
2002-01-08 22:00:00,2002-01-08 22:00:00,2002,1,8,0.6055160537101577,0.9913079530053578,10.518595583763735
2002-01-08 23:00:00,2002-01-08 23:00:00,2002,1,8,0.4266767583213469,0.9912163515283313,10.33884027360466
2002-01-09 00:00:00,2002-01-09 00:00:00,2002,1,9,0.5597520877577848,0.9911242720341794,10.47099480809958
2002-01-09 01:00:00,2002-01-09 01:00:00,2002,1,9,0.01891492759402269,0.9910317145673073,9.929232073267096
2002-01-09 02:00:00,2002-01-09 02:00:00,2002,1,9,0.5617098925766647,0.9909386791723515,10.47109668430018
2002-01-09 03:00:00,2002-01-09 03:00:00,2002,1,9,0.5465980725370835,0.9908451658941783,10.455049731478866
2002-01-09 04:00:00,2002-01-09 04:00:00,2002,1,9,0.7732246155638262,0.9907511747778849,10.680736363342675
2002-01-09 05:00:00,2002-01-09 05:00:00,2002,1,9,0.2513575851012385,0.9906567058687987,10.157924643789226
2002-01-09 06:00:00,2002-01-09 06:00:00,2002,1,9,0.9400655751737573,0.9905617592124779,10.845683167298537
2002-01-09 07:00:00,2002-01-09 07:00:00,2002,1,9,0.8438097477564597,0.9904663348547105,10.748473096303565
2002-01-09 08:00:00,2002-01-09 08:00:00,2002,1,9,0.06460667678511578,0.9903704328415154,9.96831100520027
2002-01-09 09:00:00,2002-01-09 09:00:00,2002,1,9,0.21405074841082827,0.9902740532191414,10.116791280602243
2002-01-09 10:00:00,2002-01-09 10:00:00,2002,1,9,0.9117066064071195,0.9901771960340682,10.8134785667478
2002-01-09 11:00:00,2002-01-09 11:00:00,2002,1,9,0.4815770763182181,0.9900798613330053,10.38237568964827
2002-01-09 12:00:00,2002-01-09 12:00:00,2002,1,9,0.8213213088258102,0.9899820491628926,10.721141800454737
2002-01-09 13:00:00,2002-01-09 13:00:00,2002,1,9,0.7248175150391737,0.9898837595709004,10.623655110748178
2002-01-09 14:00:00,2002-01-09 14:00:00,2002,1,9,0.2337938829149636,0.989784992604429,10.131643808959252
2002-01-09 15:00:00,2002-01-09 15:00:00,2002,1,9,0.9118517530194589,0.9896857483111093,10.808709236130552
2002-01-09 16:00:00,2002-01-09 16:00:00,2002,1,9,0.826051654073978,0.9895860267388021,10.721911921462
2002-01-09 17:00:00,2002-01-09 17:00:00,2002,1,9,0.2072929460506191,0.9894858279355984,10.102151225406603
2002-01-09 18:00:00,2002-01-09 18:00:00,2002,1,9,0.8371440864220011,0.9893851519498194,10.730995605920194
2002-01-09 19:00:00,2002-01-09 19:00:00,2002,1,9,0.631606606892166,0.9892839988300164,10.52444659519233
2002-01-09 20:00:00,2002-01-09 20:00:00,2002,1,9,0.4192513307121565,0.9891823686249708,10.311075016961865
2002-01-09 21:00:00,2002-01-09 21:00:00,2002,1,9,0.8166946185174973,0.989080261383694,10.707497232354436
2002-01-09 22:00:00,2002-01-09 22:00:00,2002,1,9,0.5028891437922967,0.9889776771554276,10.392665915346573
2002-01-09 23:00:00,2002-01-09 23:00:00,2002,1,9,0.8025782802508777,0.9888746159896432,10.691324440147309
2002-01-10 00:00:00,2002-01-10 00:00:00,2002,1,10,0.05684029538990665,0.9887710779360422,9.94455107475033
2002-01-10 01:00:00,2002-01-10 01:00:00,2002,1,10,0.4560823338704685,0.9886670630445564,10.342752964316034
2002-01-10 02:00:00,2002-01-10 02:00:00,2002,1,10,0.7431943283270035,0.9885625713653472,10.628820041980475
2002-01-10 03:00:00,2002-01-10 03:00:00,2002,1,10,0.31381156852612524,0.9884576029488059,10.198387598014184
2002-01-10 04:00:00,2002-01-10 04:00:00,2002,1,10,0.7656481542551854,0.9883521578455541,10.649169732710726
2002-01-10 05:00:00,2002-01-10 05:00:00,2002,1,10,0.699851772605361,0.9882462361064427,10.582314133669788
2002-01-10 06:00:00,2002-01-10 06:00:00,2002,1,10,0.3476722440413961,0.988139837782553,10.229070621866926
2002-01-10 07:00:00,2002-01-10 07:00:00,2002,1,10,0.997069170423542,0.9880329629251958,10.8773987996755
2002-01-10 08:00:00,2002-01-10 08:00:00,2002,1,10,0.454264589786039,0.987925611585912,10.333520705645158
2002-01-10 09:00:00,2002-01-10 09:00:00,2002,1,10,0.3178203171338544,0.9878177838164719,10.195998155298573
2002-01-10 10:00:00,2002-01-10 10:00:00,2002,1,10,0.8813320881157913,0.987709479668876,10.758426884804551
2002-01-10 11:00:00,2002-01-10 11:00:00,2002,1,10,0.45864486706772944,0.9876006991953541,10.334651859021271
2002-01-10 12:00:00,2002-01-10 12:00:00,2002,1,10,0.8857674752632079,0.9874914424483661,10.760681899746869
2002-01-10 13:00:00,2002-01-10 13:00:00,2002,1,10,0.06246650587275471,0.9873817094806012,9.936283600678767
2002-01-10 14:00:00,2002-01-10 14:00:00,2002,1,10,0.4011738812327441,0.9872715003449786,10.27388888468253
2002-01-10 15:00:00,2002-01-10 15:00:00,2002,1,10,0.9101744340921717,0.9871608150946469,10.781782585038641
2002-01-10 16:00:00,2002-01-10 16:00:00,2002,1,10,0.30413472096532623,0.9870496537829845,10.17463125879517
2002-01-10 17:00:00,2002-01-10 17:00:00,2002,1,10,0.8527494925182937,0.9869380164635992,10.722129657154285
2002-01-10 18:00:00,2002-01-10 18:00:00,2002,1,10,0.8939114837513102,0.9868259031903286,10.762170515654596
2002-01-10 19:00:00,2002-01-10 19:00:00,2002,1,10,0.5078486605725219,0.9867133140172395,10.374981800744917
2002-01-10 20:00:00,2002-01-10 20:00:00,2002,1,10,0.9931616504868583,0.9866002489986284,10.859164140473142
